x,y
16.3019,48.1895
16.3076,48.1895
16.2978,48.1896
16.2938,48.1896
16.3047,48.1896
16.2801,48.1896
16.3246,48.1896
16.3067,48.1896
16.3133,48.1896
16.2926,48.1896
16.2623,48.1896
16.2605,48.1896
16.2993,48.1896
16.311,48.1896
16.2842,48.1896
16.3011,48.1896
16.2773,48.1897
16.3054,48.1897
16.2933,48.1897
16.299,48.1897
16.2974,48.1897
16.3047,48.1897
16.3094,48.1897
16.3113,48.1897
16.3085,48.1897
16.2818,48.1897
16.3096,48.1897
16.3098,48.1897
16.2626,48.1897
16.3102,48.1897
16.31,48.1897
16.3081,48.1897
16.3054,48.1897
16.3002,48.1897
16.2801,48.1898
16.2928,48.1898
16.2802,48.1898
16.3001,48.1898
16.2994,48.1898
16.3018,48.1898
16.2802,48.1898
16.3036,48.1898
16.3013,48.1898
16.2831,48.1898
16.3073,48.1898
16.2703,48.1898
16.3105,48.1898
16.2999,48.1898
16.2821,48.1898
16.2931,48.1898
16.282,48.1898
16.2731,48.1898
16.2818,48.1898
16.2991,48.1898
16.2817,48.1898
16.2815,48.1898
16.3108,48.1898
16.3063,48.1898
16.304,48.1898
16.311,48.1898
16.272,48.1898
16.307,48.1898
16.3111,48.1898
16.3068,48.1899
16.3114,48.1899
16.2679,48.1899
16.2801,48.1899
16.2813,48.1899
16.281,48.1899
16.2901,48.1899
16.3207,48.1899
16.29,48.1899
16.3215,48.1899
16.2808,48.1899
16.2797,48.1899
16.321,48.1899
16.2624,48.1899
16.3057,48.1899
16.29,48.1899
16.3216,48.1899
16.3234,48.19
16.2616,48.19
16.2685,48.19
16.3052,48.19
16.2996,48.19
16.3228,48.19
16.2956,48.19
16.2749,48.1901
16.3234,48.1901
16.2723,48.1901
16.2995,48.1901
16.2954,48.1901
16.2991,48.1901
16.2818,48.1901
16.2981,48.1901
16.2623,48.1901
16.281,48.1901
16.3055,48.1901
16.2989,48.1901
16.2902,48.1901
16.2791,48.1901
16.2953,48.1902
16.3117,48.1902
16.2746,48.1902
16.2738,48.1902
16.3241,48.1902
16.2743,48.1902
16.3052,48.1902
16.2895,48.1902
16.2741,48.1902
16.2793,48.1902
16.2739,48.1902
16.314,48.1902
16.2992,48.1902
16.2902,48.1902
16.2733,48.1902
16.3092,48.1902
16.2972,48.1903
16.3235,48.1903
16.278,48.1903
16.3141,48.1903
16.3233,48.1903
16.2948,48.1903
16.2729,48.1903
16.2735,48.1903
16.2953,48.1903
16.2774,48.1903
16.3239,48.1903
16.3235,48.1903
16.2769,48.1903
16.324,48.1903
16.2764,48.1903
16.3118,48.1903
16.2762,48.1904
16.2707,48.1904
16.2971,48.1904
16.2983,48.1904
16.2707,48.1904
16.3239,48.1904
16.2995,48.1904
16.2705,48.1904
16.2969,48.1904
16.2937,48.1904
16.324,48.1904
16.2688,48.1904
16.2745,48.1905
16.2976,48.1905
16.2935,48.1905
16.3055,48.1905
16.2815,48.1905
16.3246,48.1905
16.2744,48.1905
16.2973,48.1905
16.2774,48.1905
16.3232,48.1905
16.2739,48.1905
16.2963,48.1906
16.2972,48.1906
16.3232,48.1906
16.275,48.1906
16.262,48.1906
16.2734,48.1906
16.3146,48.1906
16.2738,48.1906
16.2868,48.1906
16.2961,48.1906
16.2809,48.1906
16.2973,48.1906
16.2731,48.1906
16.2995,48.1906
16.3234,48.1906
16.2955,48.1906
16.2729,48.1906
16.314,48.1906
16.2618,48.1907
16.2928,48.1907
16.2924,48.1907
16.2992,48.1907
16.2807,48.1907
16.2778,48.1907
16.2921,48.1907
16.3084,48.1907
16.3145,48.1907
16.3078,48.1908
16.2932,48.1908
16.323,48.1908
16.2966,48.1908
16.3134,48.1908
16.3136,48.1908
16.3086,48.1908
16.3141,48.1908
16.3072,48.1908
16.2709,48.1908
16.2916,48.1908
16.3058,48.1908
16.2992,48.1908
16.2947,48.1908
16.3237,48.1908
16.324,48.1908
16.2914,48.1909
16.3142,48.1909
16.2812,48.1909
16.2959,48.1909
16.2933,48.1909
16.309,48.1909
16.323,48.1909
16.2911,48.1909
16.2726,48.1909
16.2706,48.1909
16.3111,48.1909
16.2803,48.1909
16.3109,48.191
16.2707,48.191
16.2992,48.191
16.2799,48.191
16.293,48.191
16.277,48.191
16.2721,48.191
16.2963,48.191
16.3093,48.191
16.279,48.1911
16.2933,48.1911
16.2788,48.1911
16.29,48.1911
16.2911,48.1911
16.2784,48.1911
16.2953,48.1911
16.2992,48.1911
16.2898,48.1911
16.3074,48.1911
16.2694,48.1911
16.2941,48.1911
16.3071,48.1911
16.2714,48.1911
16.2916,48.1912
16.2949,48.1912
16.2895,48.1912
16.2946,48.1912
16.2899,48.1912
16.3236,48.1912
16.2922,48.1912
16.3112,48.1912
16.3216,48.1912
16.2692,48.1912
16.2927,48.1913
16.2996,48.1913
16.2736,48.1913
16.2929,48.1913
16.3239,48.1913
16.2964,48.1913
16.2712,48.1913
16.2741,48.1913
16.281,48.1914
16.2824,48.1914
16.2992,48.1914
16.3116,48.1914
16.2877,48.1914
16.2733,48.1914
16.2769,48.1914
16.2731,48.1914
16.2875,48.1915
16.2996,48.1915
16.2729,48.1915
16.3225,48.1915
16.2687,48.1915
16.3225,48.1915
16.2741,48.1915
16.2938,48.1915
16.2887,48.1915
16.2928,48.1915
16.2721,48.1915
16.311,48.1915
16.2712,48.1916
16.2736,48.1916
16.2718,48.1916
16.2804,48.1916
16.2779,48.1916
16.3056,48.1916
16.2864,48.1916
16.2713,48.1916
16.3229,48.1916
16.3096,48.1916
16.3239,48.1916
16.3117,48.1916
16.2622,48.1916
16.3114,48.1917
16.2888,48.1917
16.312,48.1917
16.2956,48.1917
16.3242,48.1917
16.3234,48.1917
16.3237,48.1917
16.3108,48.1917
16.2996,48.1917
16.2709,48.1917
16.3084,48.1917
16.2694,48.1917
16.2974,48.1918
16.3102,48.1918
16.286,48.1918
16.3072,48.1918
16.2772,48.1918
16.2946,48.1918
16.3246,48.1918
16.3065,48.1918
16.3097,48.1918
16.2767,48.1918
16.2685,48.1919
16.3094,48.1919
16.271,48.1919
16.3016,48.1919
16.2976,48.1919
16.3043,48.1919
16.3092,48.1919
16.304,48.1919
16.3238,48.1919
16.3102,48.1919
16.3087,48.1919
16.2862,48.1919
16.307,48.1919
16.2888,48.1919
16.3067,48.1919
16.3074,48.192
16.3004,48.192
16.271,48.192
16.2967,48.192
16.2596,48.192
16.3001,48.192
16.2993,48.192
16.3021,48.192
16.2753,48.192
16.2596,48.192
16.2864,48.192
16.2974,48.192
16.304,48.192
16.299,48.1921
16.2601,48.1921
16.3244,48.1921
16.3014,48.1921
16.2681,48.1921
16.2711,48.1921
16.2978,48.1921
16.3059,48.1921
16.31,48.1921
16.3016,48.1921
16.2961,48.1921
16.2697,48.1922
16.288,48.1922
16.2884,48.1922
16.2997,48.1922
16.3006,48.1922
16.2711,48.1922
16.2918,48.1922
16.2603,48.1922
16.2992,48.1922
16.2931,48.1923
16.2999,48.1923
16.2678,48.1923
16.2981,48.1923
16.2993,48.1923
16.2821,48.1923
16.2699,48.1923
16.2715,48.1923
16.2718,48.1924
16.317,48.1925
16.2712,48.1925
16.3044,48.1925
16.2707,48.1925
16.271,48.1926
16.3101,48.1926
16.3176,48.1926
16.3152,48.1926
16.3101,48.1926
16.3178,48.1926
16.26,48.1926
16.316,48.1926
16.3147,48.1927
16.2861,48.1927
16.3159,48.1927
16.2689,48.1927
16.3181,48.1927
16.2686,48.1927
16.2685,48.1928
16.3164,48.1928
16.3164,48.1928
16.3168,48.1929
16.2681,48.1929
16.3149,48.1929
16.3148,48.1929
16.2828,48.1929
16.3101,48.1929
16.3168,48.1929
16.306,48.1929
16.3185,48.193
16.2676,48.193
16.3069,48.193
16.3068,48.193
16.3141,48.193
16.3055,48.193
16.3183,48.193
16.3165,48.193
16.2673,48.193
16.3122,48.193
16.3102,48.193
16.2732,48.1931
16.3136,48.1931
16.3194,48.1931
16.307,48.1931
16.3193,48.1931
16.3145,48.1931
16.3067,48.1931
16.3113,48.1931
16.3129,48.1931
16.3048,48.1932
16.2614,48.1932
16.2809,48.1932
16.3041,48.1932
16.3043,48.1932
16.2801,48.1932
16.2736,48.1932
16.3104,48.1932
16.3112,48.1932
16.3129,48.1932
16.3127,48.1932
16.3031,48.1932
16.3109,48.1932
16.3108,48.1932
16.3025,48.1932
16.3124,48.1932
16.3154,48.1932
16.3172,48.1933
16.307,48.1933
16.3144,48.1933
16.301,48.1933
16.2724,48.1933
16.3022,48.1933
16.3058,48.1933
16.3211,48.1933
16.3146,48.1933
16.3017,48.1933
16.3158,48.1933
16.3019,48.1934
16.3096,48.1934
16.308,48.1934
16.3116,48.1934
16.3166,48.1934
16.2587,48.1934
16.3191,48.1934
16.3088,48.1934
16.3144,48.1934
16.2712,48.1934
16.2648,48.1934
16.2586,48.1934
16.3061,48.1934
16.3165,48.1934
16.3084,48.1935
16.2568,48.1935
16.3192,48.1935
16.3106,48.1935
16.3075,48.1935
16.3161,48.1935
16.3113,48.1936
16.3156,48.1936
16.31,48.1936
16.31,48.1936
16.3099,48.1936
16.3033,48.1936
16.2567,48.1936
16.3114,48.1936
16.3059,48.1936
16.3209,48.1936
16.3116,48.1936
16.3145,48.1936
16.2647,48.1936
16.3093,48.1937
16.2861,48.1937
16.3155,48.1937
16.3132,48.1937
16.3133,48.1937
16.2854,48.1937
16.3051,48.1937
16.3084,48.1937
16.3148,48.1937
16.3152,48.1937
16.3079,48.1937
16.3023,48.1937
16.2849,48.1937
16.3032,48.1938
16.3071,48.1938
16.2862,48.1938
16.316,48.1938
16.3036,48.1938
16.2722,48.1939
16.3066,48.1939
16.2858,48.1939
16.2697,48.1939
16.3156,48.1939
16.3077,48.1939
16.3039,48.1939
16.3039,48.1939
16.2857,48.1939
16.3022,48.1939
16.3221,48.1939
16.3154,48.1939
16.3003,48.1939
16.3044,48.1939
16.2852,48.1939
16.2585,48.1939
16.3144,48.1939
16.3046,48.1939
16.3055,48.1939
16.3001,48.1939
16.3152,48.1939
16.2999,48.194
16.3219,48.194
16.3114,48.194
16.3158,48.194
16.3185,48.194
16.3041,48.194
16.3117,48.194
16.2862,48.194
16.2803,48.194
16.3106,48.194
16.2833,48.194
16.3124,48.194
16.3127,48.194
16.3139,48.194
16.2799,48.194
16.2828,48.1941
16.259,48.1941
16.2993,48.1941
16.2826,48.1941
16.3135,48.1941
16.2992,48.1941
16.2991,48.1941
16.2795,48.1941
16.2929,48.1941
16.282,48.1941
16.2924,48.1941
16.2927,48.1941
16.2931,48.1941
16.3226,48.1941
16.3004,48.1941
16.3041,48.1941
16.2816,48.1941
16.315,48.1941
16.2936,48.1941
16.3159,48.1941
16.3195,48.1941
16.2938,48.1941
16.3043,48.1942
16.2941,48.1942
16.2943,48.1942
16.2859,48.1942
16.2787,48.1942
16.2826,48.1942
16.2952,48.1942
16.2916,48.1942
16.2786,48.1942
16.3133,48.1942
16.2997,48.1942
16.2913,48.1942
16.3106,48.1943
16.3041,48.1943
16.3234,48.1943
16.3148,48.1943
16.313,48.1943
16.3185,48.1943
16.3117,48.1943
16.3043,48.1943
16.3064,48.1943
16.2911,48.1943
16.2859,48.1943
16.3022,48.1943
16.2905,48.1943
16.316,48.1943
16.2592,48.1943
16.2642,48.1943
16.3214,48.1944
16.2563,48.1944
16.3169,48.1944
16.286,48.1944
16.2794,48.1944
16.2928,48.1944
16.2894,48.1944
16.3163,48.1944
16.2791,48.1944
16.2997,48.1944
16.2989,48.1944
16.3148,48.1944
16.2637,48.1944
16.2859,48.1944
16.324,48.1944
16.304,48.1944
16.2901,48.1944
16.2963,48.1944
16.2993,48.1944
16.2968,48.1944
16.3115,48.1944
16.283,48.1945
16.2969,48.1945
16.2942,48.1945
16.2857,48.1945
16.3122,48.1945
16.2864,48.1945
16.2999,48.1945
16.2952,48.1945
16.264,48.1945
16.3001,48.1945
16.2924,48.1945
16.319,48.1945
16.2867,48.1945
16.266,48.1945
16.2928,48.1945
16.2856,48.1945
16.3177,48.1945
16.287,48.1945
16.292,48.1945
16.2855,48.1945
16.3149,48.1945
16.3008,48.1945
16.2757,48.1945
16.2937,48.1945
16.3171,48.1945
16.2638,48.1946
16.2924,48.1946
16.3012,48.1946
16.2882,48.1946
16.3126,48.1946
16.2752,48.1946
16.3016,48.1946
16.2931,48.1946
16.2659,48.1946
16.3236,48.1946
16.2913,48.1946
16.2597,48.1946
16.3113,48.1946
16.3112,48.1946
16.3124,48.1946
16.3193,48.1946
16.2992,48.1946
16.3159,48.1946
16.311,48.1946
16.3153,48.1946
16.3245,48.1946
16.3022,48.1947
16.2772,48.1947
16.3122,48.1947
16.2936,48.1947
16.3025,48.1947
16.3166,48.1947
16.2665,48.1947
16.2769,48.1947
16.2741,48.1947
16.2628,48.1947
16.2768,48.1947
16.3156,48.1947
16.2909,48.1947
16.315,48.1947
16.3209,48.1947
16.3141,48.1947
16.312,48.1947
16.2739,48.1947
16.2859,48.1947
16.3029,48.1947
16.2625,48.1947
16.2865,48.1947
16.3128,48.1948
16.2858,48.1948
16.3214,48.1948
16.2867,48.1948
16.3242,48.1948
16.2956,48.1948
16.3031,48.1948
16.3244,48.1948
16.2866,48.1948
16.2595,48.1948
16.3042,48.1948
16.3175,48.1948
16.2905,48.1948
16.2739,48.1948
16.2898,48.1948
16.2872,48.1948
16.3033,48.1948
16.3193,48.1948
16.306,48.1948
16.3109,48.1948
16.2936,48.1948
16.3116,48.1948
16.2606,48.1948
16.2623,48.1949
16.2881,48.1949
16.288,48.1949
16.3149,48.1949
16.2935,48.1949
16.3118,48.1949
16.29,48.1949
16.3035,48.1949
16.305,48.1949
16.3063,48.1949
16.2755,48.1949
16.3129,48.1949
16.2621,48.1949
16.3156,48.1949
16.3189,48.1949
16.2995,48.1949
16.3116,48.1949
16.2783,48.1949
16.2879,48.1949
16.3069,48.195
16.2619,48.195
16.3132,48.195
16.3208,48.195
16.2953,48.195
16.2915,48.195
16.2904,48.195
16.3118,48.195
16.2995,48.195
16.2836,48.195
16.3218,48.195
16.2866,48.195
16.2732,48.195
16.3075,48.195
16.2737,48.195
16.2945,48.195
16.314,48.195
16.2923,48.195
16.2731,48.195
16.313,48.195
16.2619,48.1951
16.2777,48.1951
16.3032,48.1951
16.2599,48.1951
16.2741,48.1951
16.2933,48.1951
16.2934,48.1951
16.3139,48.1951
16.2876,48.1951
16.3182,48.1951
16.3108,48.1951
16.3152,48.1951
16.3215,48.1951
16.2915,48.1951
16.29,48.1952
16.2879,48.1952
16.3145,48.1952
16.3136,48.1952
16.292,48.1952
16.3116,48.1952
16.2621,48.1952
16.3191,48.1952
16.2744,48.1952
16.3194,48.1952
16.2738,48.1952
16.2877,48.1953
16.2951,48.1953
16.3207,48.1953
16.2813,48.1953
16.288,48.1953
16.2959,48.1953
16.3144,48.1953
16.2987,48.1953
16.284,48.1953
16.3138,48.1953
16.2962,48.1953
16.2976,48.1953
16.2964,48.1953
16.3157,48.1954
16.3129,48.1954
16.2817,48.1954
16.3142,48.1954
16.276,48.1954
16.3221,48.1954
16.2778,48.1954
16.2955,48.1954
16.2972,48.1954
16.2952,48.1954
16.2877,48.1954
16.2867,48.1954
16.3126,48.1954
16.3041,48.1954
16.3205,48.1954
16.3227,48.1954
16.3182,48.1954
16.26,48.1954
16.3063,48.1955
16.288,48.1955
16.2842,48.1955
16.3059,48.1955
16.2615,48.1955
16.3195,48.1955
16.2736,48.1955
16.2564,48.1955
16.281,48.1955
16.3122,48.1955
16.3135,48.1955
16.2734,48.1955
16.2901,48.1956
16.312,48.1956
16.2744,48.1956
16.3206,48.1956
16.2732,48.1956
16.2922,48.1956
16.3058,48.1956
16.3179,48.1956
16.2842,48.1956
16.3241,48.1956
16.2938,48.1956
16.293,48.1956
16.3158,48.1956
16.2987,48.1956
16.3216,48.1956
16.3048,48.1956
16.2972,48.1956
16.311,48.1957
16.3235,48.1957
16.2724,48.1957
16.273,48.1957
16.2812,48.1957
16.279,48.1957
16.281,48.1957
16.2811,48.1957
16.2899,48.1957
16.2843,48.1957
16.3209,48.1957
16.2895,48.1958
16.2894,48.1958
16.3184,48.1958
16.2925,48.1958
16.3056,48.1958
16.3216,48.1958
16.2865,48.1958
16.324,48.1958
16.2753,48.1958
16.2929,48.1958
16.2889,48.1958
16.296,48.1958
16.2932,48.1958
16.2886,48.1958
16.3068,48.1958
16.2884,48.1959
16.3144,48.1959
16.256,48.1959
16.2968,48.1959
16.2723,48.1959
16.2751,48.1959
16.3207,48.1959
16.2878,48.1959
16.2898,48.1959
16.2971,48.1959
16.3204,48.1959
16.3083,48.1959
16.2843,48.1959
16.3107,48.1959
16.2993,48.1959
16.2764,48.1959
16.3104,48.1959
16.2998,48.1959
16.2875,48.1959
16.312,48.1959
16.2902,48.1959
16.2894,48.1959
16.3215,48.1959
16.3077,48.1959
16.299,48.1959
16.3193,48.1959
16.2863,48.1959
16.2987,48.1959
16.2988,48.1959
16.2793,48.1959
16.2889,48.196
16.3064,48.196
16.2888,48.196
16.272,48.196
16.2714,48.196
16.3094,48.196
16.2905,48.196
16.3237,48.196
16.3209,48.196
16.2883,48.196
16.3169,48.196
16.2919,48.196
16.284,48.196
16.2718,48.196
16.32,48.196
16.2749,48.196
16.3062,48.196
16.2954,48.196
16.3197,48.196
16.2962,48.196
16.3181,48.196
16.2717,48.196
16.2903,48.196
16.2875,48.1961
16.2937,48.1961
16.3214,48.1961
16.2999,48.1961
16.2744,48.1961
16.3188,48.1961
16.2871,48.1961
16.2786,48.1961
16.2715,48.1961
16.3212,48.1961
16.2726,48.1961
16.3217,48.1961
16.3213,48.1961
16.3181,48.1961
16.2806,48.1961
16.3061,48.1961
16.2934,48.1961
16.3242,48.1961
16.3107,48.1962
16.2919,48.1962
16.3078,48.1962
16.2865,48.1962
16.3236,48.1962
16.2788,48.1962
16.3202,48.1962
16.2722,48.1962
16.287,48.1962
16.3217,48.1962
16.3168,48.1962
16.3057,48.1962
16.3247,48.1962
16.3197,48.1962
16.2924,48.1963
16.2822,48.1963
16.2927,48.1963
16.2933,48.1963
16.3203,48.1963
16.2781,48.1963
16.3139,48.1963
16.2962,48.1963
16.2843,48.1963
16.3152,48.1963
16.3087,48.1964
16.3226,48.1964
16.2984,48.1964
16.2974,48.1964
16.2846,48.1964
16.2812,48.1964
16.318,48.1964
16.3121,48.1964
16.3061,48.1964
16.3241,48.1964
16.2733,48.1964
16.2834,48.1964
16.3183,48.1964
16.3099,48.1965
16.3009,48.1965
16.3204,48.1965
16.297,48.1965
16.2771,48.1965
16.2868,48.1965
16.3157,48.1965
16.3157,48.1965
16.2871,48.1965
16.3231,48.1965
16.2828,48.1965
16.3155,48.1965
16.316,48.1965
16.2932,48.1965
16.3153,48.1965
16.2724,48.1965
16.3123,48.1965
16.2575,48.1965
16.3041,48.1965
16.2919,48.1965
16.2795,48.1965
16.2841,48.1965
16.2871,48.1966
16.2729,48.1966
16.294,48.1966
16.3233,48.1966
16.31,48.1966
16.3019,48.1966
16.323,48.1966
16.3097,48.1966
16.3162,48.1966
16.3143,48.1966
16.2933,48.1966
16.316,48.1966
16.3052,48.1966
16.2787,48.1966
16.2946,48.1966
16.2904,48.1966
16.2817,48.1966
16.2936,48.1966
16.2727,48.1966
16.2765,48.1966
16.2948,48.1966
16.3018,48.1966
16.2724,48.1966
16.3135,48.1966
16.3104,48.1966
16.2952,48.1966
16.2546,48.1967
16.3102,48.1967
16.3062,48.1967
16.2572,48.1967
16.3138,48.1967
16.3239,48.1967
16.2881,48.1967
16.297,48.1967
16.2887,48.1967
16.2879,48.1967
16.2877,48.1967
16.3141,48.1967
16.3093,48.1967
16.3124,48.1967
16.2891,48.1967
16.2872,48.1967
16.3089,48.1967
16.3129,48.1967
16.2904,48.1968
16.2864,48.1968
16.3116,48.1968
16.3086,48.1968
16.2895,48.1968
16.3163,48.1968
16.3036,48.1968
16.2779,48.1968
16.2805,48.1968
16.3237,48.1968
16.2917,48.1968
16.3005,48.1968
16.3129,48.1968
16.3197,48.1968
16.2841,48.1968
16.3103,48.1968
16.3056,48.1968
16.28,48.1968
16.3132,48.1969
16.3172,48.1969
16.3122,48.1969
16.2732,48.1969
16.2671,48.1969
16.3119,48.1969
16.3222,48.1969
16.2913,48.1969
16.2915,48.1969
16.273,48.1969
16.3094,48.1969
16.3109,48.1969
16.2686,48.1969
16.3064,48.1969
16.316,48.1969
16.3092,48.1969
16.2922,48.1969
16.2921,48.1969
16.2884,48.1969
16.2842,48.1969
16.2791,48.1969
16.3139,48.1969
16.2925,48.1969
16.3163,48.1969
16.3129,48.1969
16.2715,48.1969
16.2889,48.197
16.2879,48.197
16.3197,48.197
16.2877,48.197
16.3083,48.197
16.2874,48.197
16.2727,48.197
16.2891,48.197
16.2948,48.197
16.306,48.197
16.2896,48.197
16.3173,48.197
16.3176,48.197
16.2782,48.197
16.2897,48.197
16.2937,48.197
16.2936,48.197
16.2991,48.197
16.3079,48.197
16.3089,48.197
16.2884,48.197
16.2979,48.197
16.2677,48.1971
16.3205,48.1971
16.3087,48.1971
16.2993,48.1971
16.294,48.1971
16.2837,48.1971
16.3067,48.1971
16.3184,48.1971
16.2951,48.1971
16.2984,48.1971
16.2946,48.1971
16.2998,48.1971
16.2948,48.1971
16.2947,48.1971
16.2975,48.1971
16.3122,48.1971
16.312,48.1972
16.3109,48.1972
16.3191,48.1972
16.3152,48.1972
16.2766,48.1972
16.2564,48.1972
16.3139,48.1972
16.2919,48.1972
16.3006,48.1972
16.3142,48.1972
16.3024,48.1972
16.2929,48.1972
16.2928,48.1972
16.2559,48.1972
16.2707,48.1972
16.3078,48.1972
16.3112,48.1972
16.2931,48.1972
16.3226,48.1972
16.3002,48.1973
16.3011,48.1973
16.3122,48.1973
16.3075,48.1973
16.2656,48.1973
16.304,48.1973
16.3198,48.1973
16.3015,48.1973
16.2818,48.1973
16.3087,48.1973
16.3185,48.1973
16.3176,48.1973
16.3142,48.1973
16.3217,48.1973
16.3101,48.1973
16.2557,48.1973
16.2943,48.1973
16.2815,48.1973
16.3224,48.1973
16.3018,48.1973
16.2844,48.1973
16.2805,48.1974
16.2885,48.1974
16.3149,48.1974
16.3205,48.1974
16.3161,48.1974
16.3164,48.1974
16.3123,48.1974
16.3208,48.1974
16.3103,48.1974
16.3056,48.1974
16.298,48.1974
16.276,48.1974
16.3002,48.1974
16.3215,48.1974
16.2955,48.1974
16.3239,48.1974
16.2841,48.1974
16.2955,48.1974
16.2555,48.1974
16.3048,48.1974
16.3097,48.1974
16.3059,48.1975
16.305,48.1975
16.3235,48.1975
16.3142,48.1975
16.3209,48.1975
16.2985,48.1975
16.3085,48.1975
16.2769,48.1975
16.296,48.1975
16.2759,48.1975
16.2826,48.1975
16.3205,48.1975
16.2844,48.1975
16.2804,48.1975
16.3034,48.1975
16.313,48.1975
16.3108,48.1975
16.299,48.1975
16.2822,48.1975
16.2999,48.1975
16.3061,48.1975
16.2934,48.1975
16.314,48.1975
16.3185,48.1975
16.2821,48.1975
16.3103,48.1976
16.2772,48.1976
16.2949,48.1976
16.2613,48.1976
16.2972,48.1976
16.2793,48.1976
16.3238,48.1976
16.2885,48.1976
16.2819,48.1976
16.2873,48.1976
16.2976,48.1976
16.2998,48.1976
16.3024,48.1976
16.3045,48.1976
16.2793,48.1976
16.2826,48.1976
16.2558,48.1976
16.3177,48.1976
16.2789,48.1976
16.2775,48.1976
16.2755,48.1976
16.2738,48.1976
16.2553,48.1976
16.2844,48.1976
16.3121,48.1976
16.3174,48.1976
16.2787,48.1976
16.305,48.1976
16.322,48.1976
16.3054,48.1977
16.3136,48.1977
16.2982,48.1977
16.3003,48.1977
16.3083,48.1977
16.3019,48.1977
16.2718,48.1977
16.3004,48.1977
16.3081,48.1977
16.3161,48.1977
16.2934,48.1977
16.3039,48.1977
16.2888,48.1977
16.3123,48.1977
16.2985,48.1977
16.2712,48.1977
16.3153,48.1977
16.3024,48.1977
16.3171,48.1977
16.3039,48.1977
16.3006,48.1977
16.3055,48.1978
16.3073,48.1978
16.2779,48.1978
16.3167,48.1978
16.2989,48.1978
16.3165,48.1978
16.3216,48.1978
16.2976,48.1978
16.2808,48.1978
16.3011,48.1978
16.2803,48.1978
16.2729,48.1978
16.2773,48.1978
16.3159,48.1978
16.2777,48.1978
16.2795,48.1978
16.3013,48.1978
16.3131,48.1978
16.3154,48.1978
16.3015,48.1979
16.3184,48.1979
16.2997,48.1979
16.3085,48.1979
16.3022,48.1979
16.3102,48.1979
16.3025,48.1979
16.2845,48.1979
16.2799,48.1979
16.3017,48.1979
16.2793,48.1979
16.3145,48.1979
16.3078,48.1979
16.29,48.1979
16.323,48.1979
16.3172,48.1979
16.3113,48.1979
16.3124,48.1979
16.3055,48.1979
16.32,48.1979
16.3022,48.1979
16.3168,48.198
16.3121,48.198
16.311,48.198
16.271,48.198
16.3186,48.198
16.3025,48.198
16.2784,48.198
16.3089,48.198
16.3102,48.198
16.2787,48.198
16.2743,48.198
16.3128,48.198
16.307,48.198
16.3166,48.198
16.2785,48.198
16.2778,48.1981
16.312,48.1981
16.3149,48.1981
16.2845,48.1981
16.3198,48.1981
16.3148,48.1981
16.323,48.1981
16.2711,48.1981
16.31,48.1981
16.3032,48.1981
16.3044,48.1981
16.3166,48.1981
16.3087,48.1981
16.2803,48.1981
16.2794,48.1982
16.3137,48.1982
16.3136,48.1982
16.3105,48.1982
16.3037,48.1982
16.2771,48.1982
16.3225,48.1982
16.3166,48.1982
16.2696,48.1982
16.3098,48.1982
16.307,48.1982
16.3046,48.1982
16.2999,48.1982
16.3223,48.1982
16.2768,48.1982
16.3078,48.1982
16.3165,48.1982
16.323,48.1982
16.2989,48.1982
16.3094,48.1982
16.3216,48.1983
16.3121,48.1983
16.3141,48.1983
16.3175,48.1983
16.3191,48.1983
16.3122,48.1983
16.3119,48.1983
16.3154,48.1983
16.2722,48.1983
16.3132,48.1983
16.3054,48.1983
16.2776,48.1983
16.3134,48.1983
16.3116,48.1983
16.3086,48.1983
16.3023,48.1983
16.3167,48.1983
16.3211,48.1983
16.3163,48.1983
16.3085,48.1983
16.3054,48.1983
16.3083,48.1983
16.3226,48.1983
16.3016,48.1983
16.3186,48.1983
16.3144,48.1983
16.2534,48.1983
16.2886,48.1984
16.3105,48.1984
16.3023,48.1984
16.3105,48.1984
16.2933,48.1984
16.2786,48.1984
16.3072,48.1984
16.3223,48.1984
16.3163,48.1984
16.3013,48.1984
16.3095,48.1984
16.3217,48.1984
16.3093,48.1984
16.3035,48.1984
16.324,48.1984
16.3205,48.1984
16.3165,48.1984
16.2594,48.1984
16.2721,48.1985
16.3088,48.1985
16.2585,48.1985
16.2776,48.1985
16.3151,48.1985
16.2697,48.1985
16.2733,48.1985
16.3163,48.1985
16.2753,48.1985
16.2875,48.1985
16.3084,48.1985
16.2731,48.1985
16.2885,48.1985
16.3193,48.1985
16.3247,48.1985
16.2943,48.1985
16.3101,48.1985
16.3142,48.1985
16.2729,48.1985
16.3076,48.1985
16.2734,48.1986
16.275,48.1986
16.3176,48.1986
16.3154,48.1986
16.3013,48.1986
16.3125,48.1986
16.3072,48.1986
16.3122,48.1986
16.2698,48.1986
16.3237,48.1986
16.3144,48.1986
16.3113,48.1986
16.3081,48.1986
16.3225,48.1986
16.2747,48.1986
16.3152,48.1986
16.3144,48.1986
16.2793,48.1986
16.3199,48.1986
16.3127,48.1987
16.3221,48.1987
16.3027,48.1987
16.2543,48.1987
16.3101,48.1987
16.3132,48.1987
16.3217,48.1987
16.3142,48.1987
16.3212,48.1987
16.3214,48.1987
16.3132,48.1987
16.2741,48.1987
16.3071,48.1987
16.3103,48.1987
16.2711,48.1987
16.2726,48.1987
16.3201,48.1988
16.3125,48.1988
16.3194,48.1988
16.3152,48.1988
16.309,48.1988
